id,x_min,y_min,x_max,y_max
377113,233.42031860351562,308.9227294921875,426.0159912109375,399.1548767089844
231580,282.69842529296875,104.44219970703125,539.0196533203125,264.1258239746094
231580,282.69842529296875,104.44219970703125,539.0196533203125,264.1258239746094
229948,304.20745849609375,79.99230194091797,544.4400024414062,340.9447326660156
229948,304.20745849609375,79.99230194091797,544.4400024414062,340.9447326660156
229948,304.20745849609375,79.99230194091797,544.4400024414062,340.9447326660156
542423,328.6484680175781,254.5450439453125,546.0479125976562,348.9414978027344
187144,1.6895676851272583,115.64238739013672,417.0179138183594,387.53497314453125
187144,1.6895676851272583,115.64238739013672,417.0179138183594,387.53497314453125
480936,151.23548889160156,296.055419921875,281.8789367675781,377.6634826660156
372819,212.6180419921875,225.79185485839844,276.7908630371094,322.9534912109375
372819,220.50247192382812,135.7176971435547,271.7945556640625,232.81349182128906
372819,422.12066650390625,195.3054962158203,469.722412109375,277.2933349609375
372819,276.8656921386719,105.59613037109375,320.29461669921875,189.95004272460938
372819,212.6180419921875,225.79185485839844,276.7908630371094,322.9534912109375
372819,220.50247192382812,135.7176971435547,271.7945556640625,232.81349182128906
372819,422.12066650390625,195.3054962158203,469.722412109375,277.2933349609375
372819,276.8656921386719,105.59613037109375,320.29461669921875,189.95004272460938
129756,432.9031677246094,375.136474609375,484.6899108886719,458.6060791015625
129756,548.244873046875,394.49237060546875,603.1100463867188,468.4701232910156
129756,349.9660339355469,370.6244201660156,420.4245910644531,460.3001403808594
129756,507.8922424316406,384.3282775878906,556.6350708007812,464.1036682128906
129756,480.0887145996094,374.1021423339844,536.1244506835938,465.03533935546875
129756,56.248653411865234,319.7004699707031,125.84471893310547,360.570068359375
129756,394.77691650390625,333.5650329589844,441.735595703125,367.58795166015625
507223,119.36266326904297,262.6920471191406,285.6182556152344,336.09039306640625
507223,119.36266326904297,262.6920471191406,285.6182556152344,336.09039306640625
92416,235.17564392089844,268.28948974609375,333.1693420410156,602.4365234375
92416,235.17564392089844,268.28948974609375,333.1693420410156,602.4365234375
438304,257.42047119140625,142.55564880371094,441.9512939453125,234.95013427734375
438304,257.42047119140625,142.55564880371094,441.9512939453125,234.95013427734375
438304,257.42047119140625,142.55564880371094,441.9512939453125,234.95013427734375
438304,52.69002914428711,174.95419311523438,131.3168182373047,227.0940704345703
438304,52.69002914428711,174.95419311523438,131.3168182373047,227.0940704345703
575081,211.6563720703125,0.3249113857746124,260.4273681640625,46.5374870300293
162858,44.038490295410156,333.18310546875,208.8791961669922,480.0090637207031
26941,274.1609802246094,135.8427734375,492.0487060546875,222.55328369140625
26941,212.44895935058594,57.026893615722656,438.0318298339844,176.86447143554688
26941,137.75946044921875,153.44305419921875,225.13671875,226.0328826904297
26941,275.0763244628906,208.8232879638672,501.1756286621094,307.486328125
26941,129.3080291748047,217.9451446533203,233.2134246826172,293.98712158203125
26941,228.46316528320312,174.87818908691406,286.0769958496094,296.4037170410156
563267,393.867431640625,214.2943115234375,416.49835205078125,270.901611328125
451043,182.46189880371094,284.29931640625,255.93931579589844,305.6162414550781
451043,182.46189880371094,284.29931640625,255.93931579589844,305.6162414550781
451043,182.46189880371094,284.29931640625,255.93931579589844,305.6162414550781
451043,178.47219848632812,278.6517028808594,279.1360778808594,309.9134521484375
451043,178.47219848632812,278.6517028808594,279.1360778808594,309.9134521484375
451043,178.47219848632812,278.6517028808594,279.1360778808594,309.9134521484375
148739,124.05580139160156,223.807861328125,178.6422882080078,252.8814239501953
148739,124.05580139160156,223.807861328125,178.6422882080078,252.8814239501953
385029,62.275840759277344,260.78900146484375,368.2853088378906,352.4758605957031
385029,62.275840759277344,260.78900146484375,368.2853088378906,352.4758605957031
322163,9.280319213867188,76.96830749511719,302.61767578125,333.7242736816406
322163,9.280319213867188,76.96830749511719,302.61767578125,333.7242736816406
180011,156.0033416748047,294.6370849609375,373.82415771484375,635.8316040039062
180011,1.4443515539169312,122.5423812866211,222.39654541015625,520.0120239257812
180011,0.8374857306480408,488.89691162109375,196.20504760742188,636.677734375
180011,362.90142822265625,304.4660339355469,422.07318115234375,402.0290832519531
180011,296.969482421875,172.32278442382812,468.77685546875,635.0861206054688
180011,390.9307861328125,284.6648254394531,477.3763732910156,636.082763671875
210299,109.54743194580078,172.13560485839844,262.6942443847656,404.3334045410156
210299,109.54743194580078,172.13560485839844,262.6942443847656,404.3334045410156
210299,109.54743194580078,172.13560485839844,262.6942443847656,404.3334045410156
210299,109.54743194580078,172.13560485839844,262.6942443847656,404.3334045410156
147415,79.42729949951172,218.7763214111328,439.2401428222656,473.09613037109375
262587,335.21490478515625,203.63128662109375,422.0174255371094,253.18089294433594
262587,335.21490478515625,203.63128662109375,422.0174255371094,253.18089294433594
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
483999,124.17266082763672,200.4371337890625,461.7810974121094,424.18426513671875
577539,12.190402030944824,0.3138488531112671,459.7787780761719,333.11602783203125
44877,290.6910400390625,165.0190887451172,600.3539428710938,295.6532287597656
44877,290.6910400390625,165.0190887451172,600.3539428710938,295.6532287597656
44877,290.6910400390625,165.0190887451172,600.3539428710938,295.6532287597656
44877,290.6910400390625,165.0190887451172,600.3539428710938,295.6532287597656
327605,41.26976013183594,336.5928039550781,390.4830017089844,396.20989990234375
327605,41.26976013183594,336.5928039550781,390.4830017089844,396.20989990234375
327605,41.26976013183594,336.5928039550781,390.4830017089844,396.20989990234375
508101,54.33738327026367,253.6343231201172,433.4479675292969,340.1994934082031
508101,54.33738327026367,253.6343231201172,433.4479675292969,340.1994934082031
377946,78.22254180908203,46.7276611328125,585.7788696289062,393.1249084472656
377946,78.22254180908203,46.7276611328125,585.7788696289062,393.1249084472656
377946,78.22254180908203,46.7276611328125,585.7788696289062,393.1249084472656
377946,78.22254180908203,46.7276611328125,585.7788696289062,393.1249084472656
377946,78.22254180908203,46.7276611328125,585.7788696289062,393.1249084472656
273198,68.73365783691406,65.16517639160156,135.6889190673828,210.76271057128906
520324,139.48263549804688,218.7896728515625,637.8359985351562,359.8148498535156
290293,2.6470947265625,27.805360794067383,469.05438232421875,283.98760986328125
466125,40.97300720214844,0.0,425.1589050292969,408.7538757324219
188592,195.17796325683594,324.54351806640625,282.20245361328125,387.92510986328125
188592,195.17796325683594,324.54351806640625,282.20245361328125,387.92510986328125
327617,134.10858154296875,281.97308349609375,244.27047729492188,513.77197265625
327617,134.10858154296875,281.97308349609375,244.27047729492188,513.77197265625
242724,264.8008728027344,170.56378173828125,529.5970458984375,327.6035461425781
242724,264.8008728027344,170.56378173828125,529.5970458984375,327.6035461425781
242724,264.8008728027344,170.56378173828125,529.5970458984375,327.6035461425781
242724,77.65164947509766,143.84246826171875,309.4319763183594,334.73248291015625
242724,77.65164947509766,143.84246826171875,309.4319763183594,334.73248291015625
242724,77.65164947509766,143.84246826171875,309.4319763183594,334.73248291015625
227491,36.88344955444336,355.9082946777344,544.1416015625,476.60760498046875
281929,103.19876861572266,194.98013305664062,526.8037109375,483.91217041015625
474095,61.07171630859375,243.51171875,228.64154052734375,452.4689025878906
179642,122.63787841796875,250.53089904785156,237.9246368408203,423.4328308105469
579070,4.515247344970703,204.69618225097656,589.140625,422.66204833984375
579070,4.515247344970703,204.69618225097656,589.140625,422.66204833984375
579070,4.515247344970703,204.69618225097656,589.140625,422.66204833984375
579070,4.515247344970703,204.69618225097656,589.140625,422.66204833984375
579070,4.515247344970703,204.69618225097656,589.140625,422.66204833984375
325347,223.5828094482422,206.6636505126953,342.8504333496094,259.65380859375
325347,223.5828094482422,206.6636505126953,342.8504333496094,259.65380859375
325347,223.5828094482422,206.6636505126953,342.8504333496094,259.65380859375
402774,103.47476196289062,37.9059944152832,374.1435546875,172.4187774658203
402774,103.47476196289062,37.9059944152832,374.1435546875,172.4187774658203
402774,103.47476196289062,37.9059944152832,374.1435546875,172.4187774658203
97679,96.71975708007812,181.150146484375,528.5678100585938,382.4342041015625
409211,321.28765869140625,3.9396204948425293,450.408203125,84.86383056640625
409211,321.28765869140625,3.9396204948425293,450.408203125,84.86383056640625
409211,321.28765869140625,3.9396204948425293,450.408203125,84.86383056640625
546659,46.48999786376953,358.0809326171875,419.1747741699219,557.8202514648438
25181,357.3064270019531,139.46426391601562,638.2476806640625,296.1949157714844
25181,357.3064270019531,139.46426391601562,638.2476806640625,296.1949157714844
176901,307.07879638671875,179.92709350585938,436.4836120605469,247.2240447998047
176901,307.07879638671875,179.92709350585938,436.4836120605469,247.2240447998047
176901,307.07879638671875,179.92709350585938,436.4836120605469,247.2240447998047
176901,125.67481994628906,154.267333984375,258.9021911621094,195.41091918945312
176901,125.67481994628906,154.267333984375,258.9021911621094,195.41091918945312
176901,125.67481994628906,154.267333984375,258.9021911621094,195.41091918945312
481567,211.51023864746094,149.96034240722656,409.05999755859375,459.0731506347656
481567,211.51023864746094,149.96034240722656,409.05999755859375,459.0731506347656
481567,211.51023864746094,149.96034240722656,409.05999755859375,459.0731506347656
501005,101.22566223144531,47.537864685058594,224.3876190185547,133.6660614013672
501005,101.22566223144531,47.537864685058594,224.3876190185547,133.6660614013672
501005,101.22566223144531,47.537864685058594,224.3876190185547,133.6660614013672
302107,165.05587768554688,318.144775390625,333.5731506347656,408.5082702636719
302107,165.05587768554688,318.144775390625,333.5731506347656,408.5082702636719
302107,165.05587768554688,318.144775390625,333.5731506347656,408.5082702636719
40083,33.33197784423828,0.3481151759624481,459.2328796386719,113.4845199584961
40083,41.38560485839844,1.4123189449310303,454.8740234375,285.9660339355469
40083,262.5404968261719,138.7410125732422,395.36053466796875,297.140869140625
40083,33.33197784423828,0.3481151759624481,459.2328796386719,113.4845199584961
40083,41.38560485839844,1.4123189449310303,454.8740234375,285.9660339355469
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
286422,91.2203140258789,0.3494925796985626,550.2911376953125,377.9085388183594
567011,323.73785400390625,272.7859191894531,452.2829284667969,299.8042297363281
567011,323.73785400390625,272.7859191894531,452.2829284667969,299.8042297363281
82696,98.33689880371094,315.74530029296875,239.70291137695312,500.36199951171875
164885,244.8650360107422,244.94964599609375,354.89013671875,264.32012939453125
164885,244.8650360107422,244.94964599609375,354.89013671875,264.32012939453125
164885,244.8650360107422,244.94964599609375,354.89013671875,264.32012939453125
462904,144.851806640625,182.27191162109375,469.7229309082031,389.72247314453125
569030,283.061767578125,179.70919799804688,352.560302734375,321.3066101074219
569030,283.061767578125,179.70919799804688,352.560302734375,321.3066101074219
569030,283.061767578125,179.70919799804688,352.560302734375,321.3066101074219
569030,283.061767578125,179.70919799804688,352.560302734375,321.3066101074219
569030,283.061767578125,179.70919799804688,352.560302734375,321.3066101074219
238013,0.558979868888855,200.7945556640625,66.21821594238281,241.80979919433594
238013,0.558979868888855,200.7945556640625,66.21821594238281,241.80979919433594
238013,0.558979868888855,200.7945556640625,66.21821594238281,241.80979919433594
238013,388.51678466796875,132.60142517089844,434.2977294921875,170.35769653320312
382111,97.87145233154297,103.02596282958984,514.0450439453125,422.5654602050781
382111,97.87145233154297,103.02596282958984,514.0450439453125,422.5654602050781
382111,97.87145233154297,103.02596282958984,514.0450439453125,422.5654602050781
451435,19.439678192138672,110.22924041748047,53.803863525390625,128.77777099609375
451435,19.439678192138672,110.22924041748047,53.803863525390625,128.77777099609375
458992,271.86407470703125,311.6078186035156,452.0081787109375,416.5169372558594
458992,271.86407470703125,311.6078186035156,452.0081787109375,416.5169372558594
20571,115.16354370117188,8.492755889892578,537.645263671875,636.4512329101562
500565,374.3013916015625,299.3395690917969,492.6625671386719,384.2839660644531
500565,374.3013916015625,299.3395690917969,492.6625671386719,384.2839660644531
9400,79.0765151977539,207.6591339111328,200.31790161132812,283.0173645019531
9400,326.20672607421875,218.06185913085938,504.2354736328125,340.529541015625
64868,194.5146026611328,18.150440216064453,497.67626953125,373.4140625
64868,194.5146026611328,18.150440216064453,497.67626953125,373.4140625
64868,194.5146026611328,18.150440216064453,497.67626953125,373.4140625
64868,194.5146026611328,18.150440216064453,497.67626953125,373.4140625
510329,206.35324096679688,139.77369689941406,359.04425048828125,288.8547058105469
18150,315.08343505859375,222.78378295898438,412.1146240234375,291.5927429199219
18150,315.08343505859375,222.78378295898438,412.1146240234375,291.5927429199219
18150,315.08343505859375,222.78378295898438,412.1146240234375,291.5927429199219
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
109900,1.1909294128417969,128.10089111328125,395.5982360839844,237.23013305664062
306136,118.77840423583984,319.09002685546875,427.83056640625,617.0753784179688
306136,118.77840423583984,319.09002685546875,427.83056640625,617.0753784179688
306136,118.77840423583984,319.09002685546875,427.83056640625,617.0753784179688
306136,118.77840423583984,319.09002685546875,427.83056640625,617.0753784179688
306136,118.77840423583984,319.09002685546875,427.83056640625,617.0753784179688
229111,23.029541015625,131.4438018798828,175.49977111816406,399.383544921875
125129,300.4571533203125,107.56473541259766,373.2216796875,287.9544372558594
287347,199.23471069335938,390.1231994628906,356.54205322265625,442.6442565917969
287347,199.23471069335938,390.1231994628906,356.54205322265625,442.6442565917969
187055,280.2591247558594,186.96627807617188,423.73858642578125,472.02508544921875
187055,280.2591247558594,186.96627807617188,423.73858642578125,472.02508544921875
161861,145.67056274414062,181.4689483642578,203.6376953125,231.26828002929688
161861,145.67056274414062,181.4689483642578,203.6376953125,231.26828002929688
161861,145.67056274414062,181.4689483642578,203.6376953125,231.26828002929688
329455,2.0059776306152344,121.14978790283203,637.7999877929688,476.4324951171875
329455,121.28072357177734,130.7371368408203,557.698486328125,372.4503479003906
329455,2.0059776306152344,121.14978790283203,637.7999877929688,476.4324951171875
329455,121.28072357177734,130.7371368408203,557.698486328125,372.4503479003906
429761,366.7735290527344,202.84951782226562,417.4864196777344,257.43524169921875
429761,366.7735290527344,202.84951782226562,417.4864196777344,257.43524169921875
411774,104.4503402709961,28.631717681884766,341.8403015136719,496.834716796875
79969,267.0162353515625,119.57003021240234,292.94775390625,196.9464569091797
64718,59.178470611572266,119.67655181884766,153.50344848632812,272.2255554199219
64718,59.178470611572266,119.67655181884766,153.50344848632812,272.2255554199219
64718,59.178470611572266,119.67655181884766,153.50344848632812,272.2255554199219
329219,292.93133544921875,248.95510864257812,360.9527282714844,362.0636291503906
201426,46.53046417236328,302.8024597167969,175.06915283203125,459.4700012207031
338624,158.0487823486328,150.1739501953125,209.99374389648438,230.82945251464844
338624,158.0487823486328,150.1739501953125,209.99374389648438,230.82945251464844
67315,118.12042236328125,2.453964948654175,331.7840576171875,418.8368835449219
71938,259.05169677734375,114.61463928222656,391.5372009277344,288.7917175292969
302882,222.69053649902344,81.00617980957031,328.9899597167969,318.2642517089844
341681,400.4486999511719,89.91021728515625,471.8753967285156,162.1301727294922
341681,400.4486999511719,89.91021728515625,471.8753967285156,162.1301727294922
341681,400.4486999511719,89.91021728515625,471.8753967285156,162.1301727294922
422836,196.86460876464844,115.79125213623047,248.01504516601562,226.09532165527344
422836,196.86460876464844,115.79125213623047,248.01504516601562,226.09532165527344
439715,127.1941146850586,238.95828247070312,469.0519104003906,476.9886779785156
439715,127.1941146850586,238.95828247070312,469.0519104003906,476.9886779785156
169356,240.1295623779297,179.0259246826172,481.3306579589844,325.8122863769531
169356,240.1295623779297,179.0259246826172,481.3306579589844,325.8122863769531
169356,240.1295623779297,179.0259246826172,481.3306579589844,325.8122863769531
458755,1.9668959379196167,0.9605311751365662,444.19305419921875,331.1633605957031
568290,187.48904418945312,132.46827697753906,476.86602783203125,296.8534851074219
509014,360.67010498046875,235.130126953125,424.2449951171875,250.89431762695312
509014,360.67010498046875,235.130126953125,424.2449951171875,250.89431762695312
509014,519.8927001953125,237.20274353027344,596.2999267578125,263.6878356933594
509014,519.8927001953125,237.20274353027344,596.2999267578125,263.6878356933594
509014,519.8927001953125,237.20274353027344,596.2999267578125,263.6878356933594
509014,196.82493591308594,207.2716827392578,233.84910583496094,224.5081329345703
232692,246.903564453125,180.60971069335938,405.6208190917969,230.4420166015625
232692,246.903564453125,180.60971069335938,405.6208190917969,230.4420166015625
232692,246.903564453125,180.60971069335938,405.6208190917969,230.4420166015625
190637,1.5458388328552246,140.95045471191406,426.2326965332031,634.1300048828125
3553,169.61744689941406,261.4784240722656,372.5299377441406,368.8782043457031
3553,169.61744689941406,261.4784240722656,372.5299377441406,368.8782043457031
424162,468.44110107421875,224.12725830078125,603.23681640625,477.5177917480469
567740,48.26736831665039,386.148193359375,283.9823913574219,466.6158142089844
567740,48.26736831665039,386.148193359375,283.9823913574219,466.6158142089844
567740,48.26736831665039,386.148193359375,283.9823913574219,466.6158142089844
567740,341.56280517578125,402.6908264160156,626.6844482421875,478.7893981933594
567740,341.56280517578125,402.6908264160156,626.6844482421875,478.7893981933594
567740,341.56280517578125,402.6908264160156,626.6844482421875,478.7893981933594
